image_name,green_view_index,sky_visibility_index,street_enclosure_index,openness_index,visual_diversity_index,walkability_visual_index,view_quality_score,final_top_view_score,width_height_ratio
140730718038253.jpg,0.22737196180555558,0.19858555169753087,0.42219961660879635,0.26679714023919754,0.6796920606715332,0.3078827281057099,0.20639602601816825,0.6952800389668413,
197285005689564.jpg,0.11792347849151236,0.2718408203125,0.19146372853973764,0.3072178638599537,0.7282418053159566,0.2801281467013889,0.20331724796270984,0.6683405964191712,
195068739131932.jpg,0.046334635416666665,0.2908224826388889,0.3091229021990741,0.30472287326388886,0.6755750583795356,0.24941657021604938,0.17384547075538712,0.6298813497809144,
