image_name,green_view_index,sky_visibility_index,street_enclosure_index,openness_index,visual_diversity_index,walkability_visual_index,view_quality_score,final_top_view_score,width_height_ratio
351811673140963.jpg,0.2165229552469136,0.0743289448302469,0.36613486207561724,0.139285831404321,0.7842732779070897,0.26382585841049383,0.16925604979756037,0.5747882469104282,0.7222222222222222
252710486375809.jpg,0.08422712914737654,0.29047911844135804,0.18388720100308642,0.315747257185571,0.6084034325186264,0.23241997311439044,0.17237640704600385,0.5195196620097272,
997734771055743.jpg,0.08052191840277778,0.2689140263310185,0.20798152970679012,0.29307060185185185,0.6912822676841308,0.23300490391107254,0.1755407705393866,0.49508186421519007,
