image_name,green_view_index,sky_visibility_index,street_enclosure_index,openness_index,visual_diversity_index,walkability_visual_index,view_quality_score,final_top_view_score,width_height_ratio
502663897812683.jpg,0.3454957561728395,0.09295946662808642,0.3594127363040124,0.19660819347993827,0.6537881362102518,0.3389097885320216,0.20468635194195445,0.7354856252892567,
136624178460844.jpg,0.13212070794753084,0.20842375578703703,0.3389561029128086,0.24805996817129627,0.7590635499552955,0.2999530285493827,0.19287657073596406,0.6448197009541307,
515165086419309.jpg,0.06941725742669753,0.29587064766589505,0.20064419970100308,0.3166958248939043,0.6412488356036389,0.2513422007619599,0.17688746061253657,0.5396800710675334,
