image_name,green_view_index,sky_visibility_index,street_enclosure_index,openness_index,visual_diversity_index,walkability_visual_index,view_quality_score,final_top_view_score,width_height_ratio
515601912931620.jpg,0.3812937644675926,0.13050889756944445,0.2919452281057099,0.24489702690972223,0.6710589176279569,0.4009257209683642,0.2634212023722028,0.8804877989341044,
294329798995069.jpg,0.3216622058256173,0.24189585744598766,0.26361502941743825,0.3383945191936728,0.599873550639006,0.37305573640046297,0.24573586959430768,0.8579596493242088,
280166857082107.jpg,0.2698785927854938,0.23406430844907408,0.37991018036265434,0.3150278862847222,0.6978459617162426,0.351919620466821,0.2421829569021123,0.851537251035249,
