image_name,green_view_index,sky_visibility_index,street_enclosure_index,openness_index,visual_diversity_index,walkability_visual_index,view_quality_score,final_top_view_score,width_height_ratio
1141194646400336.jpg,0.18890178915895062,0.3519145447530864,0.2806333188657408,0.4085850815007716,0.7403197400731546,0.33768996551890434,0.2623773304650627,0.8402951702654451,
821292998770628.jpg,0.20262779706790124,0.3283890335648148,0.24787121431327164,0.38917737268518515,0.6599299737162603,0.3191410469714506,0.24354876809640513,0.8206647174153191,
318224813050835.jpg,0.2241875241126543,0.22325894579475308,0.3591922863618827,0.2905152030285494,0.7416060740131051,0.32441376109182096,0.2238013899792806,0.8033859907465839,
