green_view_index,sky_visibility_index,building_dominance_index,road_hardscape_index,vehicle_presence_index,person_presence_index,water_visibility_index,street_enclosure_index,openness_index,visual_diversity_index,walkability_visual_index,view_quality_score,image_name,image_path,width_px,height_px,jalan,latitude,longitude,captured_at,compass_angle,sequence_id,metadata_source_file,nearest_node,straightness_pct,closeness_pct,betweenness_pct,degree_pct,node_composite_score,node_class,space_syntax_score,vga_visibility_score,vga_openness_score,local_built_coverage,key_view_candidate_score,road_width_m,avg_building_height_m,width_height_ratio,final_top_view_score
0.11792347849151236,0.2718408203125,0.1342361111111111,0.24649721498842592,0.14608947000385802,0.0005630907600308642,0.0,0.19146372853973764,0.3072178638599537,0.7282418053159566,0.2801281467013889,0.20331724796270984,197285005689564.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_rozario\images\197285005689564.jpg,5760,2880,Jalan Rozario,3.1294688738458,101.68617981967,1626435054000,113.5840758322,jPhakJcNKRnBWvlueXTStY,direct_match|,4768669225,0.528865295288653,0.8672859986728599,0.3921698739216987,0.5291970802919708,0.5961070559610705,other,0.59628400796284,0.7243077048695392,0.5,0.21338903033166934,0.6584333412758423,9.75,,,0.6683405964191712
0.046334635416666665,0.2908224826388889,0.28595558449074077,0.15588469328703702,0.20413773148148148,0.006606867283950617,0.0,0.3091229021990741,0.30472287326388886,0.6755750583795356,0.24941657021604938,0.17384547075538712,195068739131932.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_rozario\images\195068739131932.jpg,3840,2160,Jalan Rozario,3.1303549325016,101.68491168343,1579567238590,49.581126962993,x5su9l4pm4wjji2afgfw0b,direct_match|,4608979736,0.9057730590577306,0.9648307896483079,0.9860650298606503,0.5291970802919708,0.9522229595222296,major,0.8682481751824818,0.843363320546376,0.625,0.24359284727257915,0.8009904966297301,6.5,,,0.6298813497809144
0.2165229552469136,0.0743289448302469,0.25787338445216046,0.24240861304012346,0.15269706066743827,0.0,0.0,0.36613486207561724,0.139285831404321,0.7842732779070897,0.26382585841049383,0.16925604979756037,351811673140963.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_scott\images\351811673140963.jpg,5760,2880,Jalan Scott,3.1363572834757,101.69117181444,1626524766000,62.974692973818,9Xgl0jF8mUtATErYISPwNQ,direct_match|,12186135937,0.935633709356337,0.5182481751824818,0.8327803583278036,0.5291970802919708,0.7622207476222075,minor,0.7034173855341739,0.7651642481674051,0.71875,0.19634889850181522,0.7323668776943132,6.5,9.0,0.7222222222222222,0.5747882469104282
0.08422712914737654,0.29047911844135804,0.1438158275462963,0.1314324122299383,0.3484593822337963,6.28737461419753e-05,0.0,0.18388720100308642,0.315747257185571,0.6084034325186264,0.23241997311439044,0.17237640704600385,252710486375809.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_scott\images\252710486375809.jpg,5760,2880,Jalan Scott,3.1358561002983,101.69161533323,1626524784000,67.742132788101,9Xgl0jF8mUtATErYISPwNQ,direct_match|,3307421845,0.635036496350365,0.47777040477770405,0.3351028533510285,0.5291970802919708,0.48263658482636584,other,0.49170537491705374,0.6815937544936931,0.5625,0.35079610526420024,0.6103331071743541,6.5,,,0.5195196620097272
0.08052191840277778,0.2689140263310185,0.16772057050540123,0.1668389515817901,0.3120313705632716,0.0,0.0,0.20798152970679012,0.29307060185185185,0.6912822676841308,0.23300490391107254,0.1755407705393866,997734771055743.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_scott\images\997734771055743.jpg,5760,2880,Jalan Scott,3.1355384267985,101.69189369274,1626524794000,46.192216925831,9Xgl0jF8mUtATErYISPwNQ,direct_match|,12186135941,0.5361645653616457,0.46118115461181153,0.8314532183145322,0.5291970802919708,0.6095996460959965,other,0.586098208360982,0.5023600501822436,0.34375,0.41825486912003074,0.5168960809814989,8.0,,,0.49508186421519007
0.017259197470582563,0.5050291210535622,0.14698709872524435,0.17692729180732383,0.14612758306809415,0.00041883178208590536,0.0,0.15561669746053564,0.510206880294737,0.5170171198079816,0.3031562491208928,0.223325410064457,971316457790898.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_sultan_abdul_samad\images\971316457790898.jpg,4608,3456,Jalan Sultan Abdul Samad,3.1426488215249,101.69674747011,1738223579549,269.17633717731,lQ80gnJrfYczV4ekWwZ2au,direct_match|,665674059,0.8301260783012607,0.06104844061048441,0.8772395487723955,0.23059057730590576,0.5894713558947136,other,0.4912740544127405,1.0,1.0,0.0,0.8210307381303592,6.5,,,0.7963865495328244
0.29102346161265435,0.1711938175154321,0.3175147087191358,0.19748890817901232,0.021936848958333335,0.0,0.0,0.46257173514660493,0.2585008559992284,0.6131495564054141,0.3402692961516204,0.21068683836050348,3126687594230580.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_sultan_abdul_samad\images\3126687594230580.jpg,3840,2160,Jalan Sultan Abdul Samad,3.1312372530685,101.68873031582,1579393275589,230.24940634347,zexvrxnuus9ro8zo6hxfv6,direct_match|,12189371398,0.5096217650962177,0.8785666887856669,0.962176509621765,0.8978102189781022,0.7834549878345499,minor,0.8110816191108162,0.8596725103523415,0.78125,0.17726623001718575,0.8046888700623059,5.0,,,0.7741491424240928
0.003967347949620628,0.39538831671569574,0.2242966640142747,0.19454736277890305,0.16787751123247815,0.00916199232815715,0.0,0.22614790677043145,0.39657852110058195,0.6086187723093395,0.268492547180427,0.18944813537423494,1346451466380145.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_sultan_abdul_samad\images\1346451466380145.jpg,4608,3456,Jalan Sultan Abdul Samad,3.1426212641338,101.69700486157,1738223572422,270.0242620209,lQ80gnJrfYczV4ekWwZ2au,direct_match|,665674059,0.8301260783012607,0.06104844061048441,0.8772395487723955,0.23059057730590576,0.5894713558947136,other,0.4912740544127405,1.0,1.0,0.0,0.8219189612434592,6.5,,,0.6778087353397723
0.3454957561728395,0.09295946662808642,0.1866648582175926,0.3247152295524692,0.029422019675925927,0.0031540557484567903,0.0,0.3594127363040124,0.19660819347993827,0.6537881362102518,0.3389097885320216,0.20468635194195445,502663897812683.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_thambipillay\images\502663897812683.jpg,3840,2160,Jalan Thambipillay,3.1302768012304,101.68755394016,1579222752089,234.1898083145,wxit0h9krcochta3cwmo60,direct_match|,665673398,0.6144658261446583,0.9077637690776377,0.9946914399469144,0.5291970802919708,0.8389736783897369,major,0.7804578633045787,0.7965094526653231,0.625,0.24118391094479374,0.7543004039832202,8.0,,,0.7354856252892567
0.13212070794753084,0.20842375578703703,0.292867115162037,0.2799394772376543,0.0,0.00802420910493827,0.0,0.3389561029128086,0.24805996817129627,0.7590635499552955,0.2999530285493827,0.19287657073596406,136624178460844.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_thambipillay\images\136624178460844.jpg,3840,2160,Jalan Thambipillay,3.1332938752346,101.68932189284,1579221952590,45.768737903776,u6lkhy9adtpjyoao5k7o85,direct_match|,11749648657,0.7690776376907764,0.8487060384870604,0.8526874585268746,0.8978102189781022,0.8234903782349038,major,0.8396151293961513,0.7225281800369943,0.53125,0.3003821924091641,0.7229821295317181,5.0,,,0.6448197009541307
0.06941725742669753,0.29587064766589505,0.16593557098765432,0.21094798900462963,0.23460750626929014,0.0,0.0,0.20064419970100308,0.3166958248939043,0.6412488356036389,0.2513422007619599,0.17688746061253657,515165086419309.jpg,F:\brickfields_named_streets_mapillary_strict\jalan_thambipillay\images\515165086419309.jpg,5760,2880,Jalan Thambipillay,3.1315425840987,101.68741753083,1626525436000,136.96294704806,9Xgl0jF8mUtATErYISPwNQ,direct_match|,5735922032,0.36230922362309226,0.948905109489051,0.7883211678832117,0.5291970802919708,0.6998451669984517,other,0.6781685467816855,0.601907127398114,0.375,0.345738793758353,0.593536146427119,8.0,,,0.5396800710675334
