node,x,y,degree,closeness,betweenness,straightness,is_intersection,degree_pct,closeness_pct,betweenness_pct,straightness_pct,composite_score,node_class
11906690488,798418.9040034902,346751.7965251876,3,0.0009543409256691079,0.01170764119601329,0.7034493887722939,True,0.5291970802919708,0.5998672859986729,0.6011944260119443,0.19907100199071,0.4667109046671091,other
4621579339,798350.1999731141,346745.76674247003,3,0.0009548481976337167,0.0015747508305647842,0.7347058420263175,True,0.5291970802919708,0.6011944260119443,0.33842070338420704,0.33178500331785005,0.4238000442380005,other
5735844773,798436.4120296465,346777.82335636194,3,0.0009556684728299954,0.011798449612403101,0.7080479292031381,True,0.5291970802919708,0.6018579960185799,0.6025215660252157,0.21366954213669542,0.4726830347268303,other
4621579341,798280.9770763777,346660.06369702664,3,0.0009462262157247112,0.001754152823920266,0.7286328811734996,True,0.5291970802919708,0.5872594558725945,0.3470471134704711,0.2899800928998009,0.4080955540809555,other
4621579340,798317.7879322697,346628.11214963824,3,0.0009655362980464886,0.011532668881506091,0.7157923935772279,True,0.5291970802919708,0.617120106171201,0.59721300597213,0.23822163238221633,0.4841849148418491,other
4621579338,798389.7179922054,346712.18445854785,4,0.0009825204577677553,0.012267995570321153,0.7260391445333342,True,0.8978102189781022,0.6343729263437292,0.6071665560716656,0.27471798274717985,0.5054191550541915,other
11292475680,798398.7916667879,346704.63886960386,2,0.0009894345913282609,0.001452934662236988,0.7247407108656384,False,0.23059057730590576,0.6469807564698076,0.33311214333112144,0.27007299270072993,0.4167219641672197,other
11292459159,798451.0822443615,346674.2208712112,3,0.0010186153809824188,0.0009377881976466405,0.713933252292837,True,0.5291970802919708,0.6960849369608494,0.2972793629727936,0.22959522229595222,0.40765317407653173,other
11292459158,798446.5054864483,346684.8874116187,4,0.0010231945774079611,0.003045404208194906,0.7242162228452474,True,0.8978102189781022,0.7047113470471135,0.3928334439283344,0.26808228268082285,0.4552090245520903,other
4621583418,798336.2833078387,346520.5691200805,2,0.001004346893925422,0.0032890365448504984,0.7079682746899382,False,0.23059057730590576,0.6675514266755143,0.39747843397478433,0.21300597213005973,0.4260119442601194,other
4624513309,798519.2815426057,346451.9002434413,3,0.0011663117692395793,0.06290808416389812,0.7744062557260818,True,0.5291970802919708,0.9913735899137359,0.913735899137359,0.7405441274054413,0.8818845388188454,major
12063680245,798488.0535609869,346423.414921262,4,0.0011617260963548877,0.06928682170542637,0.7855427247552059,True,0.8978102189781022,0.9900464499004645,0.9289980092899801,0.8334439283344393,0.9174961291749613,major
13571387185,798495.2860878345,346465.90310553124,3,0.001144105087287001,0.0077911976799742225,0.760779860888573,True,0.5291970802919708,0.9568679495686795,0.5202388852023888,0.581950895819509,0.6863525768635258,other
9186751864,798660.564336502,346436.64877673954,3,0.001134480093335106,0.019926888076534185,0.7414385063304233,True,0.5291970802919708,0.9349701393497014,0.7060384870603849,0.384870603848706,0.6752930767529307,other
4624553069,798660.5121190628,346430.9830642442,1,0.0011278112702379174,0.0,0.7347211997658856,False,0.10053085600530856,0.9197080291970803,0.11280690112806901,0.33244857332448574,0.45498783454987834,other
4631098725,798903.3032232712,346221.8571324839,1,0.000903193321082483,0.0,0.6859155357405271,False,0.10053085600530856,0.5242203052422031,0.11280690112806901,0.14996682149966822,0.2623313426233134,other
4631832285,797529.8249903079,345530.97793572425,3,0.0005172859076670186,0.0019800664451827244,0.7583587622121939,True,0.5291970802919708,0.028533510285335104,0.3550099535500995,0.555408095554081,0.31298385312983856,other
11559124835,797559.2809883724,345495.4552744136,3,0.0005055743616292583,0.000664451827242525,0.7424267336667474,True,0.5291970802919708,0.023224950232249502,0.27040477770404775,0.3921698739216987,0.22859986728599865,other
5742405467,797625.766408843,345521.1084600057,3,0.0004909762349031362,0.0,0.685536441543618,True,0.5291970802919708,0.014598540145985401,0.11280690112806901,0.1479761114797611,0.09179385091793851,other
4666923941,799155.11221782,347257.0392775152,3,0.0006278545430525186,0.0006733408148979433,0.6238170638154825,True,0.5291970802919708,0.0948905109489051,0.2833443928334439,0.07631055076310551,0.15151515151515152,other
4666923944,799253.4602993296,347306.09186916857,3,0.000674655416156139,0.005286821705426357,0.7159332574422029,True,0.5291970802919708,0.18447246184472463,0.46051758460517583,0.23888520238885202,0.29462508294625084,other
5727642553,799174.6288033419,347310.74673316366,1,0.0005985403874435956,0.0,0.6097196280706529,False,0.10053085600530856,0.06569343065693431,0.11280690112806901,0.06635700066357,0.08161911081619111,other
10701760801,799250.3592737365,347309.4920999191,1,0.000672564812003483,0.0,0.71416292312885,False,0.10053085600530856,0.1804910418049104,0.11280690112806901,0.2309223623092236,0.17474010174740098,other
4666923945,799268.6482759931,347299.9452857375,1,0.0006745769669176778,0.0,0.7128205088018693,False,0.10053085600530856,0.1831453218314532,0.11280690112806901,0.22561380225613803,0.1738553417385534,other
4729030092,797939.1817051366,346011.85549059714,3,0.0008511601482837966,0.04543078626799558,0.7989213113086516,True,0.5291970802919708,0.44061048440610484,0.8460517584605176,0.9216987392169874,0.7361203273612033,minor
13061206061,797931.3442614183,345979.6126728276,2,0.0008242457941955975,0.0,0.7806239492835008,False,0.23059057730590576,0.41207697412076977,0.11280690112806901,0.7996018579960186,0.44149524441495247,other
4729030095,798027.5835774073,346057.7708703101,1,0.000851831430049166,0.0,0.7412005349675427,False,0.10053085600530856,0.44193762441937623,0.11280690112806901,0.38221632382216325,0.3123202831232028,other
